,tier,summonerId,summonerName,leaguePoints,wins,losses,veteran,inactive,freshBlood,hotStreak,accountId,summonerLevel,puuid
317,DIAMONDII,pnIua2EfCWOv7py4b-XgyPO2W8rWGF3vp_oCAiB7fLdkQw,Synyster xD,47,175,167,False,False,False,False,dJG3kCKUCtKYyXiN7ZeF9ug_CjkHc4-a-u0Kcue3kFZF,461,vtHI-0iXAK1T2Mkx6bAlfZzZmWQuohFhJJ6CJl8QqRbrG3qteK1hgdDCTH80jnv0SdPErQ_CN8V3zQ
318,DIAMONDII,jbeksNYrq3Fhnsxw8Sh7DwL2b6w8d4zPIiKj-fPdXf45Fp8,BIenk,1,150,135,False,False,False,False,fUA5r6sZ8u1I_nJYAA3JTDTD8R9kGCKPb85x7XQgGDwv-os,295,26ulvnhdFJtlqpcQ4sruC9i8uo_r_qv69BuftWQLNO_Lfs10Fgg56kGyBZWO1KyVQamCM83vrXxEgg
319,DIAMONDII,sTK9XQ35MC6PQSLK-_Vo-xvZy0CUNyPBKJxTuxfUyt3SlTQ,MOULIN LATE GAME,40,599,596,False,False,False,False,WH6mIRtHQDVm1tDY5YwDSp-a9CSSt0ROTnNhmDDlLGXOpNM,483,Pv_CFvlFR7ZFubjid1xR4-HDt0abw_tWBtHpqxb4T_DxKy-gNEEjJwu_mOsQfg_SwXsBIah7ogeuPw
320,DIAMONDII,0oSQeb2604Z5ojUanVN2JHpe00F5hpSl_qIaXK8ZzpwyfA,R l P,25,201,192,False,False,False,False,0C78h4-NJTL-dSF1zgVvKMIYGWd065f9EmvJW8HWxfE,167,zghCPFNDmUlB6dAGTyGBO8NpBBxU0JdZl9HXZfR6ogbCmgdI7zJbkm_Z46SQ63YwiEDxDdoVgndtmA
321,DIAMONDII,aullvqInTVuMCYdx-FhEhim73SEi5rZvEI_-4iLaQRwCKDo,ddgab,10,253,230,False,False,False,False,1I0YKVKgyVxFSB7YMsVdnFer7qqv-ouGmmKwJxHKH8S1Ivs,340,2KoyNb1ZBXXobIf_AsWwcALzMg_fqJ7nrXXtw2r9f5h2oB8l3j8DtQ5UOQYiHa_HsCdiqFhOrqrcnQ
322,DIAMONDII,ANBnXpybbSDWY9a0JReR2TRyUWAva8OjtDQgnVEoJdB46cE,Martins MotoVlog,57,91,89,False,False,False,False,k21mm8Kg0mr3YSy5VeK-Sb7w5_IEhJlbG_kxGc54bX7pP9E,319,cRW0IaEDfsv7KSPVklMT1LxWBZivFcU27YLz7TJsGP3kTA5s9n4ZHhpjZcUAlUqzSunfPZb2fLl6kw
323,DIAMONDII,s6B4Ip3OhgGMtZL1lsUwuoaUlxc9q-Qzs6lE1bCcf6Lu5g,Eeveezinho,55,370,382,False,False,False,False,YZQrlcSa09rzX_kz9Ub-UIkpUWVTfaOpC1MpRHYuQJU,191,YeVxeGkFx7JRlWiNW1Tet16GeKHThQmf1rnAZXiaV3v6ELF2ytlocph_OIlMPsVcXiITtsZXio2XDA
324,DIAMONDII,6YNi1uirf8McID6rQabagfCQxJ0D1ikru72RMMQo9NiKpA,sLyyk,0,215,192,False,False,False,True,3dPw_pGol3-2laJDxTVr2K1BtK8gQzKOcf7Dwgl0F2I,201,S9h8Ma_ZjXl6hbolOzRQzIxZghyknvQdeXPnXfo7OiEHsUs7bHwRh-xKEePmu2mr1QzQhqBE3TnETA
325,DIAMONDII,ZeorPFdHwvPMr8_2SQfNr7gF3EqKHbdTgtLHpEYPDqtAFfg,toguroxxxsayuri,0,496,447,False,False,False,False,gw4ATrGTngft3cyG0CdFFozZdifKJmQThdKg6CUYbJgRclo,306,uj9sopl_TkkxTQQjc2HW_m3ASlcybLG-YaE0zVsc_wP__ooWcXchwIf5nGu12oc1J9qH8mls5ZBRBg
326,DIAMONDII,Lf971fdMrWQOW4KFibIccUoyikYg9npcTTfQsPRjqB4S_w,ILEANDR1NH0,5,174,177,False,False,False,False,RS99VZ5AdSLNtOG3dVfsm27sJISwttWCcUpMhIgbf0M,211,QfMMLIsy7684l3XDwdQ6zjDNROlusrEHR4ZMov5WIimkjSGUMiQKYlA6oIJoRZnrulh3Kt6ZyobgZg
327,DIAMONDII,nw6QYiKCP-1mpbLZRKHSDWP-txLdcc0PUqoaWcD-qDYUScA,GuiuG,41,224,185,False,False,False,False,lE2fH63JOGG0836Op04vaRaZjZC7H5hRtmBPT1Lp4pTvhhA,324,acqmtWBHh9Tswpjpk1sUvpIsGN0Hqbaan5Rdo6oz1e3dwcUdTPfMuHJP23M6NvBuev9TjbNXoYbtSQ
328,DIAMONDII,OP03TcOGYf85EMcRElYEjVirEDrWyk2f64E6fm8kub81xg8,Joekis,54,174,158,False,False,False,False,QegUeurmzOi0Z05y7bTc3DC1DAPwoa-xuJtZruZOzBm50gw,395,lrXwyseihJixVMqsEt30qzvYiX6k4ZPoIicq1tNNVKrfbs_fgSF7M8LfF4BWFNYYpnReEVdeziRepw
329,DIAMONDII,HTHFiESSl1i_hdSs3GkFw96SYrNAtxVGwK7akSI8w3vrpQ,tw lolventureiro,100,123,112,False,False,False,True,h3XC-xAvoSPicw5B7zx43d2MO9CkwpwcrlEwivMMn8WH,219,xiagVw0g7hQelsRQLxz47PMroKB3w5gGUW1l_tzCtfX-wflQ6rkeJ5wkfEuTZ381V2uOJnkd9P3OkA
330,DIAMONDII,foQ3G9oJ1hfxKigKE3uIzUuwN4a8aUBLzwj8nthI-k7pmA,NordestinoMeuRei,17,323,296,False,False,False,False,NFOS5V3pPl0WLzKQxCX3ptLa7n8y2YgNNnOX0xLYeBju,194,lp5bCdmjbfojBEAzLD8FNjKmjz58TuH1boxomQoQ0s2CRcV8nWfdJ4PqaMw12-s9HoTs3dn4Tpmp_Q
331,DIAMONDII,PT9vvpAhbSNycmRMLBP-6AojZlBU0m4CrIeswmWvl8uHLTw,Sona y Sona,0,175,147,False,False,False,False,kZ7vwI8vrYjTNK8i89QgvDWEIILYuG6pyaV6thDFdetRcBg,145,5jKsuMIClhdCJy_EgY5qvjnFYGRWzsAi2m_ySR0tWuHNbVZpplInx0McljP2gUkVL8p9m8a3j8InGw
332,DIAMONDII,hz2cUSrzxwD5AT__iF-R2LTMULjlIbO5fIvatYbyrVQWCIk,Papoo,47,450,425,False,False,False,True,qrNThT6PJEv_BPmMjBL5suwY0htO1SWnO38-32S-CHpLwlw,297,nt-tv6JJz739_-racxMTXeLcZa2Wg-X7rABa7fKK_V-5PIRD45D_8dX1y9IJ1LTNvs_3F1SJ7-fZbg
333,DIAMONDII,RdqqypKx5a-aaoOkuFEw_UJjD376g63ZuDqN6rn2BeiDijg,sua mãe é gorda,20,274,256,False,False,False,False,54E4TvdF6af9eWp3mnc8Z_J-vLQ6Rn6EGqSBHzyV2lgFAUw,294,AYrRFD-iO2lmZ78ssdLANv96qdnMLRMSihCC3OY-RX1ROhBUPO12FJR7Y9Ks5LLTAKdDh77FqBqCcA
334,DIAMONDII,JcVTllI0cCUSqNqmvvr0LCO7cAUXGVbRv7oBO8jxBEB799M,Thebrusffs,53,128,83,False,False,False,False,m2TlGk_0jDIVNnuUmxTxnDtHPX82rO-mM-8CtH1DcPau980,61,3TSLZ4EupdpNY8-s4Jh3bk0ZvxTK7kMg7lP8UEn-XROzS3qaQBPFh0tIvp-AlxGCRpPDv2EjPd_VnQ
335,DIAMONDII,Zlm8CCmBuuFXimYcdRlb4coJLVzkZqhLkgg7XerH2i2seR4,uziteddyLUSKKÃO,100,76,52,False,False,False,False,Mc0jKlvNEajujNFUZucOIpv5PLggIujSt8WVlorclURRInA,61,PPq-j5-EVI5bnwVVRwfPvAS-NvuIgziNuCj2RCRcBlQrRzy57pj0MM6zoA3JktAhJw4MeZ_umi_xTA
336,DIAMONDII,BdWZK9f3hImo-Zvid2_WWzyswronKpsuvzs4tt0YHPiqJH8,Jhonfe,91,89,81,False,False,False,False,OJHat0nFj_Q7g1RAXK1OpBveTkukWZrdnS4BMdwwyJcLDpA,239,LOd5jkWFE_qsfcNv83Foq1kSmfQsOY2dzpvx3CnJvfxpvsXVnQYORv6_0ekGEdoc3i_FkC2E0N08nA
337,DIAMONDII,XGYoTIaogBrFqJCuhx9WDqySY1zZEf3DvPo7WTUdrNUGXA,Bombeiro Martelo,19,314,313,False,False,False,False,w6EB9W59s4rXNmJ-K7clQX9-D4V7XsJi1nUs13SYYcE,385,zZbyVLXIy3BlJDUdOx0_0w5CwMbfrtAXq8BpV-nDnFI1LsWnPMPNEdeSRxAOWH6UTjNwIfCeSSB5YA
338,DIAMONDII,83m1DKRYieYH7oNL1CBPiEy4jmL-TKhF0zQHGbOeKBZjMGM,JAKA 190,4,229,190,False,False,False,False,_Tom1bHrEUiPyID7TuyJ8l0Xs5hzTEwP4R9yLaJryrzrCX8,213,yILFebxbXMI-JtIicqtn6pQ9oQCj9Os9PzSxF8TumhMpoVCJzTJ2V8wAKYWIl8yEUBMXxhDGmfxkMA
339,DIAMONDII,qb3uS1UtuN-gIBhYXU8TV36iC5WRnO9SGh31_HL7p8o66g,Vulgo Ninja,0,36,38,False,False,False,False,vEpsWjARRSel_XMkurFY7FXf1BEX4jfamdFfio1IRBqg,193,e_-V0U01LdFBhCvXdMTrS_6aMKFv4IzHBvTqi7N7GVWOpoq9zC-DZ3jb724RiZ6kLjuL8wcRF8pTxA
340,DIAMONDII,DQgBsyldaUmwj_wmU8Fa5EZK-GRCSqQF-TVNR-Ow6AhDHQ,Flith Toverin,0,120,120,False,False,False,False,uyKERtCgKlPvVj3hEB4pkuLAnE_2k3t430fhRJKQ8Ib0,222,fxMJFvp7ObJQLeAcPtwLVt7HL29aSV1JIsG6dd3tled6buntdBhholDEKTVoa_FRfOAYU_Y18KQC-w
341,DIAMONDII,mcl1uyCX8X1yRovV84jK1kDLZS3hZnJWFLjA0X9SLe87Mw,Kuchiki Rukyia,54,202,175,False,False,False,False,gxK9NDV2h1oYKSm07m4-w0CLczwAr8mO-k5a-aErfxNI,103,cMx8t9y2AHlyL017fKPFY7sNT5aJ7-s1t89VLpAPRV0LZxT41P3i84twwQUdzV3yHksBd9BmFg4N5g
342,DIAMONDII,S886SMyVQLK2YwRBTr7MhGo6F9KLs4sTubQ86K5G7-IJ9Q,Lokkzinho,100,115,109,False,False,False,True,lsr4Skiz1gBf9VHGEIlCvMW6xSQvnX1QvInEP17W3Cx5,132,IesHqwYp1ncNvf18NrpMxhA4GyM8r25cbHJBBN6lY-XD5ddhLj8JAjEQjCleB63K8LJVFVKOQwcZNg
343,DIAMONDII,AbhZ4tvuHS8gaz4uTSxnLjLlHTdYUqcKTBtXmDhqo29sf_I,The Biólogo,34,377,350,False,False,False,False,EqutNE6tsbSoLdZZdD6MzDt3mcfgFHBSMGybwtGmKuZIWeU,306,sZBUNvFUMBgSUC94UtuVZVDwl_iV1ZiHTIRbOm3aMsIKArC3Q9ubL87dzYUJcvNB4DzDOfHvYQNA5A
344,DIAMONDII,vYr3FHj-545HzuIcOjwibbmX7JH062T84ntpYF7tBm4DnQ,Hiresh,0,216,179,False,False,False,False,yfHAxK9dTB2W8j2CI_qV_l1LjTrdkI1qQ0dZ9ErebU0,151,2eUxexcuiRLkhGZOYUL6ar_xb7ODdeSwUb5kQLIUW9XceYzk29BoByqLxKBjOdsXJqMHA9CjT2CCzQ
345,DIAMONDII,2ldpHTJA1btYQ-7JLtCqeRGWJ8BtAUsvZO7BlF_TR5EcGA,Kill3D,73,233,195,False,False,False,False,iyZ0MyMsb9-u025xo4mxp2maXy-LcqDyGZbU0ocWTjQ,274,aRMEXaAxX0QmVnemmBxHB4PG8vUpwbUI9aYr6gL3ATmLFqZmSyu_3h2xuxCYmB0rA6st4unBmfnBtQ
346,DIAMONDII,FExUg2aNn74m2NjvHgAxwGcn6M1VFxfWEtz74weLSKsQSw,Dodói,35,165,169,False,False,False,False,dsI04RpVCqEE19gJG6VQKBw_bO6WdHG4_-8NZI8Wa1g,265,n0RMLRQJsLiOMu-Wr9jdq6V8xi1TholjWgXWaDLg7yrW2vyPfD83dGjLc1eg6lDHP_9czOvzgX2sfw
347,DIAMONDII,XCysVVq9PgrSWFDNp7ufur7G8M3O3r4rdLiFxUI3i9kU8g,TREINODEPERNAHJ,57,64,70,False,False,False,False,B3isBdPhd5w3J4oYe9brEXUDqsOuuv_29GCINoNqbrMJ,192,LhdiGmcF8gPW991r-ScJTm2lLicV225iEsBrawpiSlvx8WQPy9qy_qU17305drO3e7aOjTNzDm1uIA
348,DIAMONDII,BPXdW-3M5W3iVshEhzHleRgd4ygdNtaSOmDpy78cwn40HbY,08242015,18,148,149,False,False,False,False,QutLwMNb0cyr0QHP4EySDvVBHzbhQDq8Lun_1mpOhHp6XYk,123,6uWh8Ja2E6w2-M5SlU6Yz9k_V09BmSx7XhM9P-RP6wP4uxsrsQdfmur1RGDDzxk1GbA__P_SRS2UWQ
349,DIAMONDII,RBFrvNHyVWG3Bs_jGONDdsHfhKZGmefioZbz1O6Qp9hODQ,Darkraw,22,47,44,False,False,False,True,8nbcWNTPA1Jtl0bwzQF9hbW7CEVgH3-I5wMvUrQm7Tc,384,S0eUWdLqgUrYro86ER5nzJx35UXmyQJHssa5L0wCF6uCBTGVDgc9H-RkIsJzIZUn26WT5GAIJyGZtA
350,DIAMONDII,-bI6S8XvR18DX9-fnXZuUPZJO5c_jPps2UySM84ecm5uYNo,Niwi o livre,0,181,173,False,False,False,True,Vnt4wKL2QE-w0ymMS-n34y__DLjxNQgSPnaLvRKp8Lv4Gfs,329,SUbZmpjQGmkuqOXEx9ZCS2rgwKnCgqlQBQrsskSO5mwxQArzttjImZr6HCOeugaG7jnJQSRDVNXqag
351,DIAMONDII,3pjVG6MHacvLhrR6kKYekIjZFtG9recgLd9Bq2PaTqHHdA,jime,5,221,231,False,False,False,False,MZDCuCsiHz55EjL2ihCFGJHWv6jXdAbbQIQdBb-l5uo,293,-T6O-b6HHpwu3u3Sd9Gkr-oJEwgIb9bJ_0SozuSh-2hOeSxo_45X5hP_5fxP57wLykVmnAvecePEUQ
352,DIAMONDII,ukpsHZmodo9FH0OKTGNFzC7b0x_662isxuUegqFOuY8vmjU,Zeus Lightining,4,169,162,False,False,False,False,SBEeFEt-wMn1Q0PIWnfkJIUO1qcNjyKuoa4UPBWz3Fi5ddk,565,aX5DhRLmTgxpLs9ohuhlsOuPxlOsKBKzkikFgFjT3HUVT1j56pHSf8-XaT990dA_lKAILT7llApnLg
353,DIAMONDII,p4ymNbEZmS87JcZh76t28DeGJLBfklemia_XRQb8Zp82IWw,Jotä bala,34,247,202,False,False,False,False,T4Fo8KTnTdib8IoCo0U29oAnLRFKdTSr7U6EuQ0kEBEMKdQ,193,E4Z67bPzLFZUkKcYrHuvdC6vVNfxH60i7wOeRjp5oDYO86OL6YY24GYZgxMzuTEznyQm0oP2WRnjRg
354,DIAMONDII,1WWSHev4y6LV9xvDk-CKG-dyhW4nGgp8g7sVftxNRBffHg,me vê 4 pães,0,80,64,False,False,False,False,91iSMN5et8jVKblHXWl2mEiBADXbuJC6j1E9K7AR0Mo,146,W-3yVz058bXSBywMph0-IgQeBHCUYAhDIT7YukpCSLpsXVnx5i4oNPr6ihAVTJwkQTRBEDYAPB_Tcw
355,DIAMONDII,uT_25ALHkZp6MsS3Nv2Iuoc_W2M9Ew8nazgvEKHm_XKN8Q,Gaben,57,202,201,False,False,False,False,fzr443iMgeVdi12f8cfg4kbztMjpFuW1WhmnjjsADJX7,324,NJtUZYlFz4I8-jvqfkWpwtHYk4dNzqPYeIaKolYI_Jm3eeS6Ork75FRzBOhUN09Tm2Wo9EEXloP_rw
357,DIAMONDII,7u_1iSwslRGiSx7vZ8eqYCpArSSqD7hITNUjj8rwK2QxBw,Coadjuvante,80,129,119,False,False,False,False,Hr2LTvqtzbYwHSIuR4mK_jfZ5xVSNFpoOJIMgOlhIDV4,272,sKs60RiurzgEsr6oCjLri77pVMko2Oy4XC2NwWzBmSyGZExYalhz0qXFhsv936Ab1Dbqv7BjGTUMFQ
358,DIAMONDII,4A63eHTZwwTBvrOk8wfcHtUyATwwdCpcMGNAQVP58h6HFA,Manoja0,1,231,212,False,False,False,False,Fqs7POBmy0G8mgwpywLB_UbtUBAVpa3YmdYQRd0Rhz2G,320,CDYM7Dvfi6eL6VK_zo4APyg470NtwtX9A_b9xCT5OPKE7S9ksCPgYWfVBtOzGOZkYiHdZ7MeBEmbjA
359,DIAMONDII,4xuQXW7TuhUfVsADVJgsggk64yoRFcRy8SJPlRR-6vGAVw,SEKKER,75,386,348,False,False,False,False,EjG5O2nQpy02jHO9bxjbWaEx2jbSvWmlp8lm6CEUPr31,213,jTHEFcTFjBmgz_Dz8QZyh9qWglQfZGdWY-FQDt3_LmPVje-BItWB0f7sweAbh48-GAYOvaSSmc_FCw
360,DIAMONDII,R8HHogxkd0Eg2kldyinZXB6mhu3RWQ9pQESCZXxrTvZKaw,Eldur,36,403,411,False,False,False,False,QEASJeGA_Tzh9pO-iv66_JgdQd9M57jhyL2kC6xYZgxe,362,KsnsNU9o-bPKWA5XuCuCHrjUnDuEnqTrGPb7Mz08IB-cJdl98kXKvXXB-pdNDREETNpKipiZxOYjAw
361,DIAMONDII,PJ1_MWhxV6xA_oK7kNcFz1_RVKxcHBWQniwKp5zL2A7ZKiw,top123,78,171,150,False,False,False,False,M3gBxCNF7U1a3BPQubEbLspSnfzcYI5VngppmOKeblWYKTs,103,gtbV01lls8ZX4bwcxyVu3keLD7CZTVkrWfh-IvrEYnHcAJc1-Ty-G2p6cOPRPOLUQLG-dHLRKDYP3A
362,DIAMONDII,W7_II0tkJPiYpM_p0SSTxwSq1I0cIagi7qbvf9YONysTptg,WS Dawang,53,77,68,False,False,False,False,19bJtllNaDvtzRv6Fxs2AlN-DNUlNmYielTImufv0rziqSg,326,P-KzykIWxjqbwXLt4Sm29ggupbaf0eYvrPZ14fRuvKTxkY_hS6i2X2A3BPIOudcwuZOxSoKgWovk8Q
363,DIAMONDII,ZdSs_oewCe2fcwz2Yc6xuS3Z4vuZAQlgD-Opm2r70ZweRe0,Kauri,44,294,297,False,False,False,False,LgioEChqPGXqjbwXp3-Bc3XsK_SeILO6Tuo-7aq3SLYwY4Y,447,tBPEUErCnhTj1sbghiuMQ-jx9cv0pMNcSW6b6vo_JVNhwkrarGdcLRo7b6ciDPooER4ayNlrqfSY1Q
364,DIAMONDII,hyw6HJ7bk-O4tSEdvFSpkfANGLNc4WOILaHRxuni2xAVhg8,666 vitao ,55,60,40,False,False,False,False,pnSagl7Fn4W9GrMZeathQEHtMtlPfRdMoEevlEzv_6TvIdQ,261,9w3kMNEUHecJ0YATffhYmfgABoQF42qblnHri1sv8cVeObX-e2Civ-gi1HIJuiJJMCEzIlAL736jTA
366,DIAMONDII,yZQzwkhsx79QRCo6p8N9lxdKUfAs0M8fuYM-Vm35rlp-XBU,despair Saki,65,318,323,False,False,False,False,rIJu-HuOLQi_dkRWd1n6kW7HH2MwIuz1uZdDLW83z0Q-U6I,406,j1o_Xin3scGX3M497ZQjpRbpTJVTdYz-iOpq9xzsP_NGT6nXECaICl0H4Tq-Z1nuC2d_Z_WQ4KsxEA
367,DIAMONDII,eyYufX9h1bqqFK0xrOSZEkIkXkaaSFS5rIg_nqYAGWybSTs,inflated ego,48,379,388,False,False,False,False,Ix0BoLSb2IbhclLsf0-P8TT8RHW4vfYZBFyAEN-KGUPLJTU,229,S4o84gk2zJoh5z_WV-jYSRJ7gZWNlaNtxn3NnS_E6ZKvYQbIEJzuZ7UlbiWrVIunVksL_VkUxYSsAA
368,DIAMONDII,JGscEUbClRU7GXKZYT_vdAklgXvCzC893S-jbjqm_feZy6w,BAIXADA É CRUEL,0,321,272,False,False,False,False,74NsjdqlSlIudzpsPWpceCQEPAmoeSrb_XuqLXORjAuLfBs,265,HApq54efRcWHydm-eYJfbvuA3_KK4tnx7rsZXwgjPtNonR_kYX7DsFF613bKc6T-zCPJp_yWo3TQtQ
369,DIAMONDII,gKUDx-3x9ciyV30Cw53vGHp0LcLT2yOYk59BUm3UFn8lPA,7 is my main,31,775,782,False,False,False,False,VSQij9t4toNPY4TSIYB1tJ2Juvk_WaOa1-p0vlfERyBQ,175,e813nSbFoNpUOHe7KwDZJZqHTBlRym3ArJ40C38UatMm72WbX-YynFHEur1eTSRF0LSDOTCB4Rde1w
370,DIAMONDII,ZY3LkslwfygDyvqY4KZe1xCHWQ8gweMynuunjlsfS-gJOg,MrCreeper268,0,180,172,False,False,False,False,HATYrcn3VQFIhCw0_UteLquxAwru4ftfpNIgOsUPg5ZT,343,3ONJ6_cc5Ogcumq0yeveJFWZKNp8Q8JOTrs-wKeze7DtokacJgfxV4PmRgPuWwFjqapOOgV4EF-kZg
371,DIAMONDII,FATWwZDx8ijm-eGCALyiAtQPCSNvaowJIO7N8XEo7MJr0A,Babloo,0,260,283,False,False,False,False,06ipntDXCI36fcbtVd8rWQRAWkXwYYdAmgIJVJkN0FPB,367,4M1BkAZZJtkduoMXY4rDMCjCfCOYc3jjHl3mFmqjAXCJVwtXqMarQm9VEnjbSxX_V7xZi4RLd0lS6w
372,DIAMONDII,JJIXJzJVAL1MHx8ST1e7xs5q68wC-MgQarWDnTHepI9-kR0,Step Ahead,93,26,13,False,False,False,True,QCcJeXdnb4ioNfUoKiQefrZkuYoplljCv-XLTXpP3vLJq6I,82,e_7oLLWUNcBc2CyzmOxjCjmA6y63jN-fE42wUSAF13AhHW-GAUHS0ejxYnc5PIR3Sns08bOOSSoaEA
373,DIAMONDII,prVvwdFLoP0ZCDiLOtZSDw3aD17agwYkHhJ2ZNCEnA5n5DM,lee kicked you,56,327,324,False,False,False,False,RufLeXmVwXWqABw5DumIlfX1qFRbQrMVMc20Dtk3eNiAXZU,643,exnWcNf3CqfavvECPTrNZX__Jw3h7mdyCHCbOgCr6G-6VuBt_lh4BevtfvAFHCh0-Er81SZpGdJgkw
374,DIAMONDII,qpvNyXX1D3vDF6m3ngU1m9qaOIJaawtUFaTnh9pSzHsBKg,l1l1l1l1,34,242,189,False,False,False,True,6ZgJasDK0ca8kxQ6-AW6FJ124bPRU20PpyRUWsDvWvtT,134,uYVwJQx3UQZwptDIAFGVwelD49b2d5ZmQZ8I-KMEiNFzjRls8Qm5VXV7nzPFyfyO2xQmnI0QzQwYGA
375,DIAMONDII,xU577E7Uo_mfl8JEZYHENaS-vcVlUYTaWnQhbw3yEVb3Zw,ACHO ENGRAÇADO Q,63,441,419,False,False,False,False,Zjm8K2gWrCeCCoa8JEZqHtdcNuWzWm4y2bzwAR8vUIwT,154,fw8ZxqrrZmIkudqCKetpPadQwMp4RYN0ePlvnHbqWnDZgvlFmsdtEr_46GPIjiN4oy6dpNnhXUJ9cA
377,DIAMONDII,7QPf2UUXFlsjZwyU3yt91K2l7mMS6Y0SA4XWRx8M8mHRuA,Chrno70,0,437,426,False,False,False,False,f_17xCdCL9cjKc7yH6rBoh3TuD2aaPACUpR8Clka570W,260,ew7sOsYM4o3bpNHjClXiN9R7vHGa_ZSJknI7R-9t0KfakL3fMdleuqUvQbAKK1Qux5HnVUTYOzSlfA
378,DIAMONDII,tVa7YTewCI0wFPn9D_v6mNOouXjVF1uADq0DhatEb50_rA,Thaynan,52,188,180,False,False,False,False,VBCVrppHI9EneaX0w-wW_ApeyvKL0oEnvnu95Bh_vugH,327,xApkaCfXB5TnjKzF17PsRAdZp5Qa0fvo86fP1gBXblpuMfc2C3C7C-Im2_MzguIKmf7ikiJzVinitA
379,DIAMONDII,Bu4sg3T2Bc8Jz43eHutY0JCxrlG29vOJOip8BKJlBOyjpQ,stay hungry,0,491,447,False,False,False,False,xX5FF1K2Hvj9wp5DReCwP6FwQZo3fMsTW9Q_dH3zZs42,180,fJ3bpIkm_6gsXikMmvpV2HOcHerT9XkClt8KgPhw39fxIS6ew-3__26eoVNc9iFWOaPeD6ExhD8kVw
380,DIAMONDII,WmZ8-_vOFZnvImRQX67DeNdWrm-RSsUrNw1lOgIHG20L2Q,Oshino Shínobu,80,324,309,False,False,False,False,ItbKOhUwsURP9ZF49dGSeiFlnHusJiNRA43AQpbHl2hJ,286,qSdEwrglELY02NFV2x87zbOcEjUzgMNhlsRByc8nm9c-yC5cpewRHmnQu8ity8k5VvtMk31YlYcZsg
381,DIAMONDII,2u1wkxj_ohiPobQHwHVj7VLxb3fHM_kelsgMYWTayEPyxQ,O Abutre,30,556,555,False,False,False,False,UNjDnlHvthb-Zutl649hBgF6Mbol8c_pJ682eO_eZLF5,324,etxvU8ZM6a12GQmPP7kWn788yDOyVbzyrPCiy0wv9CIo8T5q2fgaK1dLB32vOadR97oxroB8-zzatQ
382,DIAMONDII,t3a1tef3PAxiz3CQZdjmynB67Z8hbStr5vvcj6I-ZQVTdCI,Arvore succubus,2,236,224,False,False,False,False,vBOcCT2SPTE3VXtOG425-oTgyLhzKH4rUh1Vnpb5joWgE-Q,333,j8o2JE7GDw21hcNbqOuMnUk_ovOSS15o7od6suLcnNGiW9ZzdhlebuXJ9CBJCx_uRDVnwTC1SuDh-g
383,DIAMONDII,peL5eFHww-A-O5EQJe8lPEZZDS5AeBRjB5yrcqq_0G7jBQ,iTylerDurden,45,47,30,False,False,False,False,KaUSL8es8-JEXK6mYUpi5UyInC7a8swhlwwB1wu0Y_EL,123,B71vvUsJONXa8lU_uEqgdyDjtAarGg5cIVGpd1T4JmvHzI2KWLyWO2AAoWJ_VUwuxaT4vsZexxcPOA
384,DIAMONDII,grphI9Bgj_sxyb5eoPAJnuQHuFGClAQR3WT1roSYjDZYCg,3 Stars 1 Dragon,0,391,402,False,False,False,False,mEIaqyAqbrLjzQKr1J_G07Y8eHklutkB_ILb1FsbZVeu,265,Rnj9FIshRiwu0DjstARUv9zE77BpgSJsqDJJAHB5WXo7eATF1o_wLr70XNd2m2wE4oa4XPeoNH2PlQ
385,DIAMONDII,WuwoqybwVLvwRmVV73kC_Ful1Tj-EY6fDSFLtNGkCsBqew,two mimir,85,160,121,False,False,True,False,KjE4MzT8tUKzMed2NdpKbICAEzcGiaM2PZ-YI7lZQAnQ,182,fATvfk_dIzJJ7ns0XdWQzGti3FG1KqcHoQcj84_nAId3c9-KmdNvFdX-K-ve5YQLvifdlH4PYaNh2Q
386,DIAMONDII,30RKbTM-W7_dKAFFpeC96ZL7qXRUODNi20E63BIr2dyjkA,Season10 Diamond,2,299,312,False,False,False,False,96bshEmE7x_SpVyyw8qQTmhwpOyMISzMXFTIC1HB-XEp,178,bAqEM2KYwbB9JbiyFGjcQ5I01gv7G_MM6pMXwnW6IBfjPhvqVR0pFjB6gS7Wq8YCKwf0apoLoSQs6g
387,DIAMONDII,xXdLrZzjU8QZ1zAZ4UGguoZDnbxcPhCAp6JPIOWQgI8q9Q,BRAVE Thulz,100,205,148,False,False,False,False,agdFovnF2Vi2RBYo0rz3Orgt-UmjGl5zNqocojt1ZiNd,91,Oiyy8CFcwj87xXwd_P-YUjBLNYJXJC0d4VkWrkpO6SjWzpjfYk3q-rvx06nIhAYw4j-NnPSTeD8wfA
388,DIAMONDII,2UffTXxEY4eDkYeUioGGKV4Ta_5wL5d7Ku1-BrCpqRhb9Q,Ogien Zenwi,6,263,281,False,False,False,False,tcatcwYcNs4iDV8rzDMnXeYhEUJiL6aO7VD4QucZq1g5,352,NwdbzJ6gI0XgLsKktUVDFDwfYmM9IIXrEXoImV_qN3BuFpHUBJ-Hrj2kDoz2vS_I-jCQ4vjXSZ9f3Q
389,DIAMONDII,uXSql3EPg18M6OavZKLQ7mgLmhvE8M5uuITJbmhi2WBS-Q,Ranzza,34,459,438,False,False,False,False,mKnMmm6qoTRZrd2KH1zZaVyxyafhGavcljA5gBW0nVkS,239,Xf3E0zXElCCOBXMdzeD5LkzMJQqm-rjBUr-VBGQP2L4QEuXwJA4a-ZwC86WPaH2rFt3w2MwNcb6_eA
